timestamp,source,destination,Protocol,src_port,dst_port,process,size,ttl,syn_flag,fin_flag,ack_flag,cpu_percent,mem_percent,active_connections
2025-11-20 06:39:01.808987,192.168.101.154,34.139.184.8,17,50596,22,msedge.exe,1327,66,1,0,1,18.95,24.38,467
2025-11-20 06:39:01.818987,192.168.101.164,34.139.175.50,17,31602,22,teams.exe,1256,92,1,0,1,17.39,76.92,456
2025-11-20 06:39:01.828987,192.168.101.85,34.139.90.159,17,32427,25,msedge.exe,1086,94,0,0,1,12.34,58.39,124
2025-11-20 06:39:01.838987,192.168.101.182,34.139.45.160,6,38851,25,chrome.exe,608,72,1,1,1,34.68,56.47,162
2025-11-20 06:39:01.848987,192.168.101.159,34.139.182.249,6,45656,22,msedge.exe,1029,110,1,0,1,25.88,66.16,98
2025-11-20 06:39:01.858987,192.168.101.75,34.139.178.83,6,30048,443,firefox.exe,52,79,0,0,0,37.92,64.89,253
2025-11-20 06:39:01.868987,192.168.101.200,34.139.122.250,17,2363,80,zoom.exe,1485,87,1,1,1,8.48,67.31,163
2025-11-20 06:39:01.878987,192.168.101.175,34.139.184.8,6,32996,22,chrome.exe,1132,90,1,0,0,3.76,24.86,295
2025-11-20 06:39:01.888987,192.168.101.102,34.139.5.155,17,54230,53,chrome.exe,1070,126,0,0,0,18.22,71.84,343
2025-11-20 06:39:01.898987,192.168.101.53,34.139.76.201,6,55564,443,msedge.exe,1333,76,0,1,0,40.08,68.53,455
2025-11-20 06:39:01.908987,192.168.101.175,34.139.149.225,17,31241,80,firefox.exe,1282,62,1,1,0,9.7,45.75,280
2025-11-20 06:39:01.918987,192.168.101.167,34.139.9.74,17,22246,80,zoom.exe,886,51,1,1,1,38.43,30.73,417
2025-11-20 06:39:01.928987,192.168.101.7,34.139.102.7,6,46789,25,teams.exe,398,84,0,1,1,44.53,34.37,2
2025-11-20 06:39:01.938987,192.168.101.160,34.139.54.147,17,63738,22,zoom.exe,372,58,0,1,0,29.89,33.31,478
2025-11-20 06:39:01.948987,192.168.101.54,34.139.5.196,17,20204,80,zoom.exe,760,113,1,0,1,1.29,74.51,457
2025-11-20 06:39:01.958987,192.168.101.229,34.139.6.76,6,15031,25,chrome.exe,680,63,0,1,0,48.83,22.36,387
2025-11-20 06:39:01.968987,192.168.101.114,34.139.90.10,17,33447,80,firefox.exe,591,119,1,0,1,15.48,34.67,488
2025-11-20 06:39:01.978987,192.168.101.33,34.139.3.103,6,29108,25,chrome.exe,560,83,0,1,0,12.3,10.38,69
2025-11-20 06:39:01.988987,192.168.101.53,34.139.243.132,6,31858,443,firefox.exe,459,101,0,1,1,49.73,29.58,45
2025-11-20 06:39:01.998987,192.168.101.80,34.139.49.202,17,17055,53,msedge.exe,144,85,0,1,1,8.44,77.15,455
2025-11-20 06:39:02.008987,192.168.101.247,34.139.2.199,17,65387,53,msedge.exe,328,115,1,0,1,10.59,55.83,92
2025-11-20 06:39:02.018987,192.168.101.52,34.139.135.11,6,17602,22,teams.exe,650,108,1,0,0,41.86,12.63,209
2025-11-20 06:39:02.028987,192.168.101.205,34.139.227.179,6,50826,80,zoom.exe,1347,82,0,0,0,8.16,42.2,80
2025-11-20 06:39:02.038987,192.168.101.39,34.139.111.203,17,3813,53,firefox.exe,942,75,1,0,1,20.32,26.72,498
2025-11-20 06:39:02.048987,192.168.101.184,34.139.230.110,6,19321,443,msedge.exe,700,116,1,1,1,9.53,43.7,424
2025-11-20 06:39:02.058987,192.168.101.54,34.139.253.71,6,14383,25,teams.exe,351,102,1,1,1,37.8,54.99,84
2025-11-20 06:39:02.068987,192.168.101.142,34.139.244.140,6,38089,443,msedge.exe,1221,60,0,0,0,4.02,29.8,2
2025-11-20 06:39:02.078987,192.168.101.35,34.139.82.130,17,48972,80,zoom.exe,867,120,1,0,1,44.35,36.68,167
2025-11-20 06:39:02.088987,192.168.101.207,34.139.90.199,17,19558,53,chrome.exe,974,88,0,0,0,47.83,84.25,405
2025-11-20 06:39:02.098987,192.168.101.196,34.139.26.81,6,6277,53,zoom.exe,619,60,0,1,1,17.4,10.09,308
2025-11-20 06:39:02.108987,192.168.101.93,34.139.204.166,6,59651,25,teams.exe,482,87,0,0,0,18.52,30.52,237
2025-11-20 06:39:02.118987,192.168.101.208,34.139.241.47,6,15418,25,firefox.exe,696,54,0,1,1,25.25,33.19,481
2025-11-20 06:39:02.128987,192.168.101.160,34.139.149.120,17,37027,25,teams.exe,1309,92,1,0,1,23.95,37.03,149
2025-11-20 06:39:02.138987,192.168.101.191,34.139.85.133,6,58013,80,msedge.exe,277,51,0,1,1,42.42,34.56,379
2025-11-20 06:39:02.148987,192.168.101.227,34.139.239.188,6,6135,443,zoom.exe,1069,93,0,1,0,26.34,73.79,157
2025-11-20 06:39:02.158987,192.168.101.171,34.139.115.30,17,22326,443,zoom.exe,1298,113,1,0,0,21.87,79.07,426
2025-11-20 06:39:02.168987,192.168.101.93,34.139.224.167,6,9036,25,zoom.exe,1258,109,0,0,1,8.83,35.8,110
2025-11-20 06:39:02.178987,192.168.101.131,34.139.190.132,17,5112,443,zoom.exe,552,53,1,1,1,49.38,71.52,139
2025-11-20 06:39:02.188987,192.168.101.167,34.139.82.2,6,10233,25,firefox.exe,540,119,0,0,1,36.11,11.68,451
2025-11-20 06:39:02.198987,192.168.101.159,34.139.147.230,17,41446,443,chrome.exe,956,72,0,0,1,9.9,45.82,62
2025-11-20 06:39:02.208987,192.168.101.33,34.139.219.117,17,28552,25,teams.exe,415,111,1,0,1,7.58,63.98,398
2025-11-20 06:39:02.218987,192.168.101.103,34.139.219.1,6,29847,22,firefox.exe,769,70,1,0,1,5.81,40.37,126
2025-11-20 06:39:02.228987,192.168.101.19,34.139.223.5,17,2851,443,firefox.exe,82,117,0,0,1,1.06,27.93,155
2025-11-20 06:39:02.238987,192.168.101.5,34.139.40.55,17,50358,25,firefox.exe,481,74,0,1,1,21.42,65.7,138
2025-11-20 06:39:02.248987,192.168.101.162,34.139.22.53,17,26039,53,firefox.exe,256,107,1,1,1,41.28,38.49,63
2025-11-20 06:39:02.258987,192.168.101.126,34.139.46.87,6,32759,53,teams.exe,1050,98,1,0,0,16.57,85.38,181
2025-11-20 06:39:02.268987,192.168.101.129,34.139.150.245,17,13102,25,firefox.exe,983,115,0,0,1,14.73,36.27,134
2025-11-20 06:39:02.278987,192.168.101.23,34.139.133.178,17,64988,80,teams.exe,612,57,0,0,1,12.31,87.51,122
2025-11-20 06:39:02.288987,192.168.101.162,34.139.250.211,17,42601,53,teams.exe,368,83,1,0,0,22.59,89.06,260
2025-11-20 06:39:02.298987,192.168.101.221,34.139.224.92,17,50681,443,firefox.exe,351,85,1,0,1,43.9,21.81,430
2025-11-20 06:39:02.308987,192.168.101.208,34.139.210.206,6,33635,22,firefox.exe,636,100,0,1,0,36.55,36.84,105
2025-11-20 06:39:02.318987,192.168.101.162,34.139.1.185,17,61165,25,chrome.exe,1043,71,1,1,0,19.87,13.39,414
2025-11-20 06:39:02.328987,192.168.101.95,34.139.33.103,17,18535,80,zoom.exe,637,61,1,1,0,15.18,12.49,448
2025-11-20 06:39:02.338987,192.168.101.216,34.139.210.154,17,4851,53,zoom.exe,1293,106,1,0,0,28.97,18.32,57
2025-11-20 06:39:02.348987,192.168.101.155,34.139.186.206,17,49096,80,firefox.exe,628,74,0,0,1,11.21,29.76,234
2025-11-20 06:39:02.358987,192.168.101.74,34.139.245.45,6,49154,25,teams.exe,460,56,1,1,0,17.01,43.42,36
2025-11-20 06:39:02.368987,192.168.101.165,34.139.146.51,17,58147,443,zoom.exe,520,93,0,0,1,2.59,89.15,249
2025-11-20 06:39:02.378987,192.168.101.235,34.139.116.239,17,5452,25,msedge.exe,1366,69,0,1,1,33.32,53.85,497
2025-11-20 06:39:02.388987,192.168.101.220,34.139.144.102,17,40567,25,firefox.exe,474,69,0,0,0,6.33,88.74,116
2025-11-20 06:39:02.398987,192.168.101.134,34.139.128.79,6,59329,22,teams.exe,620,128,0,1,1,47.58,34.13,309
2025-11-20 06:39:02.408987,192.168.101.3,34.139.31.38,17,50003,80,teams.exe,910,78,1,0,1,35.68,58.91,158
2025-11-20 06:39:02.418987,192.168.101.92,34.139.234.123,6,49926,443,firefox.exe,1078,118,1,0,0,27.62,21.43,299
2025-11-20 06:39:02.428987,192.168.101.38,34.139.78.216,6,41355,22,firefox.exe,490,71,0,0,0,31.94,82.24,305
2025-11-20 06:39:02.438987,192.168.101.87,34.139.212.60,17,50732,53,msedge.exe,958,116,0,1,1,26.01,68.62,367
2025-11-20 06:39:02.448987,192.168.101.31,34.139.27.242,6,22486,53,msedge.exe,577,64,1,0,0,40.56,59.57,166
2025-11-20 06:39:02.458987,192.168.101.176,34.139.246.174,6,8953,443,firefox.exe,1080,85,0,1,0,43.35,42.91,131
2025-11-20 06:39:02.468987,192.168.101.44,34.139.66.101,17,28716,25,firefox.exe,968,96,1,0,1,0.83,30.83,240
2025-11-20 06:39:02.478987,192.168.101.202,34.139.167.71,6,40644,53,chrome.exe,1232,128,1,0,1,17.61,16.25,256
2025-11-20 06:39:02.488987,192.168.101.103,34.139.155.233,17,9452,80,msedge.exe,565,119,0,1,1,10.7,38.99,452
2025-11-20 06:39:02.498987,192.168.101.141,34.139.216.104,6,42881,443,firefox.exe,1130,96,0,0,1,18.91,41.82,398
2025-11-20 06:39:02.508987,192.168.101.51,34.139.176.253,17,15808,53,firefox.exe,1173,93,0,0,0,13.88,74.81,391
2025-11-20 06:39:02.518987,192.168.101.184,34.139.244.232,6,53637,22,firefox.exe,879,104,1,1,0,29.46,81.22,157
2025-11-20 06:39:02.528987,192.168.101.232,34.139.187.163,6,11061,22,firefox.exe,226,65,1,0,0,7.29,15.84,134
2025-11-20 06:39:02.538987,192.168.101.243,34.139.178.2,6,36902,22,msedge.exe,1362,64,1,1,1,47.17,43.77,369
2025-11-20 06:39:02.548987,192.168.101.44,34.139.216.222,6,19469,80,msedge.exe,1491,75,0,0,0,33.41,80.22,13
2025-11-20 06:39:02.558987,192.168.101.51,34.139.118.208,17,60782,443,msedge.exe,120,64,0,0,1,49.98,88.17,482
2025-11-20 06:39:02.568987,192.168.101.140,34.139.239.14,6,6718,80,zoom.exe,673,97,1,0,1,2.87,43.24,49
2025-11-20 06:39:02.578987,192.168.101.35,34.139.231.151,17,36382,22,msedge.exe,982,72,0,1,1,25.59,71.55,62
2025-11-20 06:39:02.588987,192.168.101.207,34.139.103.64,17,47004,22,teams.exe,842,108,1,0,1,15.81,73.36,464
2025-11-20 06:39:02.598987,192.168.101.53,34.139.18.30,17,13316,25,chrome.exe,1154,115,0,1,0,28.21,80.54,21
2025-11-20 06:39:02.608987,192.168.101.67,34.139.243.121,17,2052,53,chrome.exe,1163,88,0,0,0,12.45,77.43,395
2025-11-20 06:39:02.618987,192.168.101.236,34.139.43.98,6,48427,25,firefox.exe,1300,62,0,1,0,36.11,51.78,86
2025-11-20 06:39:02.628987,192.168.101.165,34.139.30.35,17,64112,443,firefox.exe,1372,72,1,1,0,45.67,55.2,497
2025-11-20 06:39:02.638987,192.168.101.194,34.139.66.18,6,58389,443,zoom.exe,285,79,0,1,0,4.23,61.04,417
2025-11-20 06:39:02.648987,192.168.101.36,34.139.67.224,17,9343,443,zoom.exe,738,63,0,0,0,12.88,62.99,303
2025-11-20 06:39:02.658987,192.168.101.134,34.139.253.96,17,16864,80,msedge.exe,1080,50,1,1,0,32.34,19.43,71
2025-11-20 06:39:02.668987,192.168.101.45,34.139.35.221,17,14553,80,firefox.exe,721,82,0,0,1,31.45,76.92,103
2025-11-20 06:39:02.678987,192.168.101.155,34.139.130.37,17,55788,80,firefox.exe,1368,90,0,0,1,23.19,78.14,265
2025-11-20 06:39:02.688987,192.168.101.226,34.139.208.156,17,38791,22,zoom.exe,791,89,0,1,1,38.88,79.31,450
2025-11-20 06:39:02.698987,192.168.101.90,34.139.134.72,6,46800,53,firefox.exe,595,82,0,0,1,45.26,33.09,480
2025-11-20 06:39:02.708987,192.168.101.160,34.139.26.104,17,7135,25,teams.exe,123,127,1,0,1,34.67,72.43,21
2025-11-20 06:39:02.718987,192.168.101.3,34.139.31.160,6,15241,25,teams.exe,883,55,1,0,1,31.86,54.52,129
2025-11-20 06:39:02.728987,192.168.101.181,34.139.34.226,17,12060,443,teams.exe,1098,68,0,1,1,23.09,68.35,370
2025-11-20 06:39:02.738987,192.168.101.39,34.139.105.134,17,20532,25,chrome.exe,1169,119,0,1,0,26.76,25.12,31
2025-11-20 06:39:02.748987,192.168.101.39,34.139.101.237,17,17783,25,zoom.exe,1189,107,1,0,0,22.06,17.51,247
2025-11-20 06:39:02.758987,192.168.101.90,34.139.81.163,6,22544,53,msedge.exe,275,102,1,1,1,12.27,78.51,69
2025-11-20 06:39:02.768987,192.168.101.144,34.139.221.185,6,14950,53,msedge.exe,954,72,1,1,1,5.53,81.05,87
2025-11-20 06:39:02.778987,192.168.101.202,34.139.40.238,6,32951,25,msedge.exe,476,118,1,0,0,8.59,69.62,447
2025-11-20 06:39:02.788987,192.168.101.141,34.139.66.74,6,55956,53,firefox.exe,417,89,1,0,1,12.8,12.67,269
2025-11-20 06:39:02.798987,192.168.101.160,34.139.4.15,6,10092,80,firefox.exe,670,69,0,0,0,19.34,10.17,401
2025-11-20 06:39:02.808987,192.168.101.103,34.139.226.25,17,33675,22,msedge.exe,942,84,0,0,0,37.62,49.83,414
2025-11-20 06:39:02.818987,192.168.101.124,34.139.225.172,17,54478,443,teams.exe,508,72,0,0,0,21.42,34.78,175
2025-11-20 06:39:02.828987,192.168.101.195,34.139.76.213,17,53959,443,chrome.exe,1085,99,1,0,0,2.76,13.16,361
2025-11-20 06:39:02.838987,192.168.101.76,34.139.44.81,17,44179,25,teams.exe,1062,74,1,1,1,10.07,68.28,168
2025-11-20 06:39:02.848987,192.168.101.36,34.139.61.196,6,9492,22,teams.exe,1126,76,1,1,0,24.1,68.72,100
2025-11-20 06:39:02.858987,192.168.101.53,34.139.190.203,6,42482,22,zoom.exe,748,103,0,1,1,5.12,10.99,389
2025-11-20 06:39:02.868987,192.168.101.99,34.139.207.252,17,48479,443,zoom.exe,849,54,0,1,0,15.39,28.97,19
2025-11-20 06:39:02.878987,192.168.101.177,34.139.130.106,17,14279,25,msedge.exe,366,61,0,0,0,44.51,15.75,394
2025-11-20 06:39:02.888987,192.168.101.228,34.139.12.23,17,32617,53,firefox.exe,903,97,0,1,0,0.91,18.95,199
2025-11-20 06:39:02.898987,192.168.101.189,34.139.116.226,6,31909,25,teams.exe,1444,96,1,0,1,44.0,18.23,119
2025-11-20 06:39:02.908987,192.168.101.207,34.139.181.43,17,64520,80,teams.exe,1247,87,0,1,0,20.32,10.85,201
2025-11-20 06:39:02.918987,192.168.101.57,34.139.248.113,6,4959,22,teams.exe,1077,70,1,1,0,2.5,85.94,292
2025-11-20 06:39:02.928987,192.168.101.211,34.139.172.66,6,7462,80,chrome.exe,499,83,0,0,0,5.42,49.09,478
2025-11-20 06:39:02.938987,192.168.101.42,34.139.1.251,17,63497,80,zoom.exe,1220,54,1,1,0,0.71,85.9,369
2025-11-20 06:39:02.948987,192.168.101.26,34.139.237.163,17,12775,53,msedge.exe,1078,69,0,1,1,38.26,51.47,391
2025-11-20 06:39:02.958987,192.168.101.183,34.139.140.91,6,48712,80,msedge.exe,138,75,0,1,0,8.97,58.16,139
2025-11-20 06:39:02.968987,192.168.101.38,34.139.73.41,17,25281,25,zoom.exe,365,116,0,0,0,37.13,88.94,9
2025-11-20 06:39:02.978987,192.168.101.170,34.139.34.57,6,1838,80,teams.exe,1178,126,0,0,0,40.51,57.58,448
2025-11-20 06:39:02.988987,192.168.101.192,34.139.160.57,17,36400,443,msedge.exe,1309,123,1,0,1,17.44,81.63,412
2025-11-20 06:39:02.998987,192.168.101.128,34.139.157.236,17,49507,53,teams.exe,509,77,1,0,0,9.63,81.69,366
2025-11-20 06:39:03.008987,192.168.101.137,34.139.151.98,17,29807,25,teams.exe,714,86,1,0,1,12.05,85.83,27
2025-11-20 06:39:03.018987,192.168.101.216,34.139.21.32,17,10407,25,zoom.exe,349,112,1,0,1,39.31,86.64,271
2025-11-20 06:39:03.028987,192.168.101.82,34.139.80.118,6,12045,53,firefox.exe,629,96,1,1,1,10.96,21.45,209
2025-11-20 06:39:03.038987,192.168.101.51,34.139.179.191,17,33136,22,firefox.exe,716,124,1,1,1,4.42,11.08,406
2025-11-20 06:39:03.048987,192.168.101.108,34.139.181.141,6,52299,80,teams.exe,750,60,1,1,1,19.9,29.82,112
2025-11-20 06:39:03.058987,192.168.101.84,34.139.243.169,6,24060,22,zoom.exe,1117,92,1,1,0,13.82,89.07,11
2025-11-20 06:39:03.068987,192.168.101.36,34.139.221.131,6,9628,25,zoom.exe,780,106,1,0,1,38.41,27.74,72
2025-11-20 06:39:03.078987,192.168.101.234,34.139.91.86,6,21614,80,teams.exe,1375,87,0,1,0,25.06,72.28,20
2025-11-20 06:39:03.088987,192.168.101.144,34.139.108.78,6,12910,53,msedge.exe,186,108,1,0,0,34.92,12.47,70
2025-11-20 06:39:03.098987,192.168.101.235,34.139.117.139,6,11213,25,teams.exe,298,67,1,1,0,6.0,28.64,36
2025-11-20 06:39:03.108987,192.168.101.153,34.139.29.96,6,10492,443,zoom.exe,477,74,1,1,0,37.01,55.68,297
2025-11-20 06:39:03.118987,192.168.101.150,34.139.104.156,6,61709,22,msedge.exe,79,75,0,0,0,23.55,14.77,222
2025-11-20 06:39:03.128987,192.168.101.29,34.139.25.187,17,30522,22,zoom.exe,470,119,0,0,1,10.37,70.33,199
2025-11-20 06:39:03.138987,192.168.101.220,34.139.8.14,17,29845,25,zoom.exe,43,125,1,0,1,42.79,52.77,260
2025-11-20 06:39:03.148987,192.168.101.195,34.139.85.32,17,24840,53,msedge.exe,695,110,0,1,1,14.69,10.55,78
2025-11-20 06:39:03.158987,192.168.101.245,34.139.200.147,17,60950,80,chrome.exe,1258,80,0,1,1,41.83,22.11,259
2025-11-20 06:39:03.168987,192.168.101.77,34.139.109.238,17,17981,443,firefox.exe,694,92,0,1,1,18.58,66.36,432
2025-11-20 06:39:03.178987,192.168.101.211,34.139.76.89,17,30443,80,firefox.exe,879,83,0,1,1,37.28,31.17,181
2025-11-20 06:39:03.188987,192.168.101.147,34.139.219.62,17,15338,53,firefox.exe,1220,124,1,1,0,41.8,42.32,300
2025-11-20 06:39:03.198987,192.168.101.191,34.139.114.116,17,54422,443,firefox.exe,996,53,0,1,0,36.59,19.94,182
2025-11-20 06:39:03.208987,192.168.101.146,34.139.216.104,6,26371,443,teams.exe,1409,79,1,0,1,4.29,67.34,204
2025-11-20 06:39:03.218987,192.168.101.93,34.139.234.216,6,53337,22,zoom.exe,49,77,1,0,1,11.25,16.29,265
2025-11-20 06:39:03.228987,192.168.101.123,34.139.87.93,6,62047,80,teams.exe,142,79,1,1,1,30.35,48.29,251
2025-11-20 06:39:03.238987,192.168.101.192,34.139.127.140,17,48225,22,zoom.exe,1499,71,0,1,0,26.27,62.2,41
2025-11-20 06:39:03.248987,192.168.101.174,34.139.74.209,17,6214,25,chrome.exe,113,72,0,0,0,34.33,18.14,160
2025-11-20 06:39:03.258987,192.168.101.96,34.139.233.196,6,46426,443,teams.exe,814,89,1,0,1,18.62,89.14,174
2025-11-20 06:39:03.268987,192.168.101.20,34.139.134.84,6,18468,53,msedge.exe,559,53,0,1,1,41.87,52.85,474
2025-11-20 06:39:03.278987,192.168.101.150,34.139.3.161,6,36521,80,firefox.exe,998,66,1,1,1,23.86,80.82,314
2025-11-20 06:39:03.288987,192.168.101.219,34.139.146.20,17,47108,22,chrome.exe,1371,63,1,0,1,31.59,22.7,347
2025-11-20 06:39:03.298987,192.168.101.113,34.139.219.41,6,51687,22,teams.exe,784,91,1,1,1,40.66,70.59,229
2025-11-20 06:39:03.308987,192.168.101.100,34.139.181.215,17,16825,22,chrome.exe,869,88,0,0,1,10.84,85.58,8
2025-11-20 06:39:03.318987,192.168.101.73,34.139.155.75,6,62054,53,zoom.exe,618,119,1,1,1,49.83,13.89,124
2025-11-20 06:39:03.328987,192.168.101.241,34.139.130.31,17,46887,53,msedge.exe,1270,57,0,1,0,19.02,28.37,21
2025-11-20 06:39:03.338987,192.168.101.231,34.139.234.232,6,21398,80,chrome.exe,648,68,1,1,0,11.13,62.31,66
2025-11-20 06:39:03.348987,192.168.101.203,34.139.4.154,17,52575,25,chrome.exe,516,56,1,1,0,47.27,83.93,202
2025-11-20 06:39:03.358987,192.168.101.45,34.139.187.197,6,54468,80,msedge.exe,1020,126,1,1,1,17.1,57.47,332
2025-11-20 06:39:03.368987,192.168.101.165,34.139.203.218,17,44626,53,firefox.exe,1170,57,0,0,1,4.96,23.06,494
2025-11-20 06:39:03.378987,192.168.101.59,34.139.146.153,6,57076,25,msedge.exe,904,67,1,0,1,21.26,52.21,452
2025-11-20 06:39:03.388987,192.168.101.73,34.139.55.175,17,22866,80,teams.exe,705,115,1,0,0,44.76,56.18,11
2025-11-20 06:39:03.398987,192.168.101.98,34.139.95.221,6,6461,22,zoom.exe,1268,108,1,0,1,22.84,54.78,52
2025-11-20 06:39:03.408987,192.168.101.53,34.139.95.69,6,32913,443,chrome.exe,221,123,1,1,0,22.94,61.0,255
2025-11-20 06:39:03.418987,192.168.101.67,34.139.23.4,17,6620,22,chrome.exe,256,77,0,1,1,4.95,12.44,429
2025-11-20 06:39:03.428987,192.168.101.54,34.139.242.149,6,23158,25,firefox.exe,1319,54,0,0,1,5.05,88.07,51
2025-11-20 06:39:03.438987,192.168.101.161,34.139.218.216,6,18753,80,teams.exe,1464,123,1,1,0,48.96,60.48,381
2025-11-20 06:39:03.448987,192.168.101.25,34.139.141.78,17,43941,25,chrome.exe,1057,122,1,1,1,13.61,15.95,107
2025-11-20 06:39:03.458987,192.168.101.179,34.139.243.221,17,46896,22,firefox.exe,1250,52,0,1,0,40.68,42.94,285
2025-11-20 06:39:03.468987,192.168.101.171,34.139.243.199,6,31304,80,firefox.exe,185,102,1,0,0,20.72,87.47,458
2025-11-20 06:39:03.478987,192.168.101.65,34.139.160.182,6,24389,25,teams.exe,1329,126,1,1,0,9.87,61.38,471
2025-11-20 06:39:03.488987,192.168.101.90,34.139.63.25,17,26419,443,firefox.exe,1200,118,0,1,0,8.8,22.5,375
2025-11-20 06:39:03.498987,192.168.101.122,34.139.25.196,6,24447,443,zoom.exe,701,80,0,1,1,24.11,10.56,173
2025-11-20 06:39:03.508987,192.168.101.36,34.139.28.247,6,12709,25,firefox.exe,463,61,0,1,0,47.82,74.69,359
2025-11-20 06:39:03.518987,192.168.101.72,34.139.232.82,17,16355,443,msedge.exe,242,99,0,0,1,2.02,35.85,228
2025-11-20 06:39:03.528987,192.168.101.195,34.139.20.92,17,55005,53,teams.exe,815,69,1,1,1,47.27,45.98,127
2025-11-20 06:39:03.538987,192.168.101.108,34.139.253.164,17,55073,80,zoom.exe,348,69,1,0,0,35.89,49.09,382
2025-11-20 06:39:03.548987,192.168.101.5,34.139.236.133,6,15625,25,msedge.exe,317,124,1,1,1,1.31,41.47,498
2025-11-20 06:39:03.558987,192.168.101.50,34.139.181.248,6,54303,80,firefox.exe,435,78,1,1,1,6.71,83.78,353
2025-11-20 06:39:03.568987,192.168.101.217,34.139.195.139,6,7656,443,chrome.exe,354,56,1,0,1,17.48,72.74,368
2025-11-20 06:39:03.578987,192.168.101.76,34.139.10.38,6,38050,80,firefox.exe,643,103,0,1,1,35.98,47.85,400
2025-11-20 06:39:03.588987,192.168.101.97,34.139.167.34,17,63049,80,msedge.exe,531,67,1,1,0,38.96,16.25,24
2025-11-20 06:39:03.598987,192.168.101.248,34.139.97.59,17,39145,443,msedge.exe,684,84,1,1,1,10.57,38.32,441
2025-11-20 06:39:03.608987,192.168.101.203,34.139.205.146,17,23034,53,zoom.exe,1477,66,1,0,1,0.09,71.38,121
2025-11-20 06:39:03.618987,192.168.101.100,34.139.59.160,17,56430,80,zoom.exe,1415,109,0,1,0,44.94,88.15,29
2025-11-20 06:39:03.628987,192.168.101.95,34.139.82.36,17,18563,443,firefox.exe,716,78,0,1,0,14.42,29.3,318
2025-11-20 06:39:03.638987,192.168.101.81,34.139.247.159,6,8300,80,chrome.exe,1329,62,0,0,1,0.28,26.27,244
2025-11-20 06:39:03.648987,192.168.101.7,34.139.181.155,6,55676,443,teams.exe,944,54,1,1,0,29.2,31.78,412
2025-11-20 06:39:03.658987,192.168.101.16,34.139.118.158,17,34075,80,zoom.exe,766,87,1,1,1,19.37,22.0,121
2025-11-20 06:39:03.668987,192.168.101.249,34.139.242.239,17,59719,53,teams.exe,849,122,1,1,0,8.51,40.48,398
2025-11-20 06:39:03.678987,192.168.101.166,34.139.237.126,17,29210,443,firefox.exe,760,105,0,1,1,37.9,80.54,167
2025-11-20 06:39:03.688987,192.168.101.209,34.139.55.113,6,19184,80,teams.exe,176,78,0,0,1,9.02,16.67,359
2025-11-20 06:39:03.698987,192.168.101.171,34.139.62.187,17,65118,25,teams.exe,672,51,1,1,0,35.19,56.35,249
2025-11-20 06:39:03.708987,192.168.101.173,34.139.137.13,6,21161,80,msedge.exe,1363,115,0,1,1,48.04,57.26,146
2025-11-20 06:39:03.718987,192.168.101.88,34.139.10.185,17,64583,80,zoom.exe,652,83,0,1,1,27.87,46.05,10
2025-11-20 06:39:03.728987,192.168.101.241,34.139.234.53,6,65280,443,zoom.exe,961,125,1,0,1,49.71,12.06,480
2025-11-20 06:39:03.738987,192.168.101.137,34.139.57.32,6,19433,53,chrome.exe,1016,61,1,1,0,19.96,28.09,51
2025-11-20 06:39:03.748987,192.168.101.240,34.139.124.113,6,24490,53,zoom.exe,1125,56,0,0,1,49.76,48.36,207
2025-11-20 06:39:03.758987,192.168.101.203,34.139.3.213,6,53239,22,zoom.exe,61,67,1,0,1,36.62,42.3,472
2025-11-20 06:39:03.768987,192.168.101.50,34.139.206.157,17,21685,53,teams.exe,784,109,1,0,0,25.08,19.71,411
2025-11-20 06:39:03.778987,192.168.101.18,34.139.143.180,6,55772,25,zoom.exe,1292,110,1,0,1,25.41,36.39,97
2025-11-20 06:39:03.788987,192.168.101.242,34.139.180.134,17,26970,25,zoom.exe,1252,80,0,1,1,24.38,41.65,403
2025-11-20 06:39:03.798987,192.168.101.79,34.139.34.185,6,18069,22,teams.exe,412,98,1,1,1,15.15,33.6,106
2025-11-20 06:39:03.808987,192.168.101.68,34.139.130.217,6,28172,22,firefox.exe,82,109,0,0,0,28.8,64.53,429
2025-11-20 06:39:03.818987,192.168.101.211,34.139.79.198,17,31505,53,chrome.exe,1378,121,1,1,0,41.73,63.71,309
2025-11-20 06:39:03.828987,192.168.101.141,34.139.152.198,6,38739,22,teams.exe,1264,63,1,1,0,10.72,22.71,419
2025-11-20 06:39:03.838987,192.168.101.229,34.139.234.171,6,27134,80,msedge.exe,215,121,1,1,1,15.79,11.45,35
2025-11-20 06:39:03.848987,192.168.101.76,34.139.178.170,6,23706,443,teams.exe,222,125,0,1,1,46.08,34.54,88
2025-11-20 06:39:03.858987,192.168.101.222,34.139.245.50,17,52933,443,firefox.exe,602,121,1,0,1,29.42,40.22,229
2025-11-20 06:39:03.868987,192.168.101.14,34.139.193.203,6,20469,25,firefox.exe,1422,86,1,1,1,49.41,25.48,270
2025-11-20 06:39:03.878987,192.168.101.253,34.139.206.21,6,59813,80,chrome.exe,926,55,0,0,0,14.79,41.61,105
2025-11-20 06:39:03.888987,192.168.101.233,34.139.33.157,6,36347,25,zoom.exe,1030,70,1,1,1,7.05,14.06,339
2025-11-20 06:39:03.898987,192.168.101.207,34.139.147.61,6,8087,53,msedge.exe,852,57,1,0,0,26.45,44.5,258
