timestamp,source,destination,Protocol,src_port,dst_port,process,size,ttl,syn_flag,fin_flag,ack_flag,cpu_percent,mem_percent,active_connections
2025-01-01 00:16:40,192.168.1.37,10.0.0.38,TCP,64886,637,explorer,1006,95,0,0,0,3.1646417523841355,0.9219328621999885,96
2025-01-01 00:16:41,192.168.1.36,10.0.0.21,UDP,60195,623,explorer,1013,253,0,0,1,5.2243006715249765,44.62654704356181,99
2025-01-01 00:16:42,192.168.1.24,10.0.0.8,UDP,47634,410,steam,1400,39,0,1,0,37.56939968677216,35.50022017766843,249
2025-01-01 00:16:43,192.168.1.31,10.0.0.25,TCP,31586,391,steam,1033,134,0,0,1,3.2956435643419444,30.958936660474443,9
2025-01-01 00:16:44,192.168.1.6,10.0.0.28,TCP,34527,211,python,229,74,0,0,0,11.284846302297495,44.50617803791931,15
2025-01-01 00:16:45,192.168.1.2,10.0.0.28,TCP,10284,613,python,733,48,0,0,0,19.641048072425022,49.17084585092826,120
2025-01-01 00:16:46,192.168.1.20,10.0.0.31,UDP,14438,339,discord,748,113,0,0,1,26.390088252844862,26.89690618029893,15
2025-01-01 00:16:47,192.168.1.28,10.0.0.36,UDP,22521,714,python,602,71,0,0,0,36.55492663854611,23.54194817227812,221
2025-01-01 00:16:48,192.168.1.11,10.0.0.25,TCP,15611,239,steam,1187,174,0,0,1,9.281978438943831,39.1115887948265,43
2025-01-01 00:16:49,192.168.1.4,10.0.0.41,TCP,16952,991,steam,1187,115,0,0,0,47.953456257868574,54.5032872820496,26
2025-01-01 00:16:50,192.168.1.15,10.0.0.37,TCP,15179,833,system,1271,78,0,0,1,38.990850136728945,53.29467973040092,159
2025-01-01 00:16:51,192.168.1.6,10.0.0.38,UDP,12918,465,chrome,760,80,0,0,0,22.28731299603268,40.42547539160924,25
2025-01-01 00:16:52,192.168.1.49,10.0.0.12,UDP,10396,330,explorer,1176,209,0,0,0,27.757060180083556,42.422191695859006,108
2025-01-01 00:16:53,192.168.1.30,10.0.0.37,TCP,37345,292,explorer,1456,127,0,0,0,39.189826979413034,30.498820459771128,236
2025-01-01 00:16:54,192.168.1.38,10.0.0.37,TCP,55311,661,explorer,1030,190,0,0,1,15.33713335034017,46.52988216834192,159
2025-01-01 00:16:55,192.168.1.2,10.0.0.31,TCP,2197,913,chrome,1180,185,0,0,1,48.12996388622948,46.431500259428105,150
2025-01-01 00:16:56,192.168.1.15,10.0.0.18,TCP,52551,682,python,713,89,0,0,1,21.800004361270837,47.22545366285583,246
2025-01-01 00:16:57,192.168.1.11,10.0.0.26,TCP,61750,940,discord,936,171,0,0,0,28.21212263280812,22.295385929966404,275
2025-01-01 00:16:58,192.168.1.8,10.0.0.6,TCP,29579,939,explorer,205,149,0,0,1,35.45546954357909,6.093634536470236,255
2025-01-01 00:16:59,192.168.1.26,10.0.0.9,UDP,61921,707,chrome,1080,73,0,0,0,8.392222689544466,59.43171269601487,198
2025-01-01 00:17:00,192.168.1.45,10.0.0.11,UDP,11919,243,sqlserver,927,123,0,0,0,27.39695544149179,39.2439434415836,135
2025-01-01 00:17:01,192.168.1.44,10.0.0.31,TCP,57142,306,chrome,1463,118,0,0,1,26.38633543877243,45.107937460221386,160
2025-01-01 00:17:02,192.168.1.5,10.0.0.46,TCP,28462,790,steam,393,201,0,0,0,8.676191587518367,26.832110490212802,245
2025-01-01 00:17:03,192.168.1.6,10.0.0.2,TCP,35323,862,python,599,78,0,1,0,5.943616904543334,13.551376306013516,56
2025-01-01 00:17:04,192.168.1.26,10.0.0.29,UDP,29768,253,discord,1369,35,0,1,0,15.637619001165898,48.2182050505816,82
2025-01-01 00:17:05,192.168.1.4,10.0.0.46,UDP,45850,434,system,110,99,1,0,1,6.883194466272833,40.529374955490624,252
2025-01-01 00:17:06,192.168.1.19,10.0.0.42,TCP,11259,36,discord,545,189,0,0,0,41.98580544109095,37.09293074683641,144
2025-01-01 00:17:07,192.168.1.20,10.0.0.5,TCP,15982,581,explorer,1232,199,0,0,0,1.248913189116069,21.181751303574796,293
2025-01-01 00:17:08,192.168.1.33,10.0.0.23,TCP,6242,259,explorer,421,209,0,0,1,18.532932571893845,40.002673009443875,81
2025-01-01 00:17:09,192.168.1.20,10.0.0.36,TCP,21898,193,python,851,168,1,1,0,43.61189865447274,28.00873459842582,192
2025-01-01 00:17:10,192.168.1.49,10.0.0.7,TCP,55506,593,discord,386,121,0,0,0,38.708408966770904,21.715395833187756,44
2025-01-01 00:17:11,192.168.1.12,10.0.0.13,TCP,59230,497,sqlserver,438,192,0,0,0,34.169775621438944,40.35959812599192,202
2025-01-01 00:17:12,192.168.1.47,10.0.0.42,TCP,29326,310,chrome,143,83,1,0,0,15.600467539848395,41.94551140206287,68
2025-01-01 00:17:13,192.168.1.1,10.0.0.10,TCP,64948,180,sqlserver,356,204,0,0,1,29.405634252743248,2.3468126094195183,215
2025-01-01 00:17:14,192.168.1.26,10.0.0.36,UDP,65144,22,discord,1277,34,0,0,1,11.895407136128346,31.20194645480292,159
2025-01-01 00:17:15,192.168.1.14,10.0.0.16,TCP,46938,987,python,475,131,0,0,1,47.31986926299164,44.61114558458806,172
2025-01-01 00:17:16,192.168.1.38,10.0.0.15,UDP,37408,33,discord,475,237,0,0,1,19.87419073350179,16.31707971889683,102
2025-01-01 00:17:17,192.168.1.37,10.0.0.43,TCP,29894,405,python,929,33,0,0,1,30.921272637674274,36.98465963983122,166
2025-01-01 00:17:18,192.168.1.11,10.0.0.19,TCP,3798,129,explorer,203,163,0,0,1,38.67171891160605,5.930690591919189,166
2025-01-01 00:17:19,192.168.1.36,10.0.0.21,TCP,46435,132,chrome,1352,88,0,0,1,3.832524012701291,34.304294573567795,33
2025-01-01 00:17:20,192.168.1.13,10.0.0.35,TCP,20501,681,steam,1108,92,0,0,0,36.555390487927546,27.707453906482062,244
2025-01-01 00:17:21,192.168.1.43,10.0.0.15,TCP,27456,134,discord,41,118,0,0,0,14.50650566674358,13.425912973058589,7
2025-01-01 00:17:22,192.168.1.3,10.0.0.48,TCP,26169,540,sqlserver,1441,170,0,0,1,5.309792742886464,41.90707019755097,243
2025-01-01 00:17:23,192.168.1.33,10.0.0.14,TCP,51994,460,chrome,1389,130,0,0,0,11.506190063889605,31.628410143566093,88
2025-01-01 00:17:24,192.168.1.6,10.0.0.29,UDP,15219,877,steam,1405,129,0,0,1,19.381413364674227,32.89288191628091,235
2025-01-01 00:17:25,192.168.1.10,10.0.0.5,TCP,12746,1012,chrome,678,159,0,0,1,12.185657219397319,1.5467254467389908,238
2025-01-01 00:17:26,192.168.1.5,10.0.0.49,TCP,26610,1018,steam,1494,180,0,0,1,40.53377859685011,37.62187898993318,48
2025-01-01 00:17:27,192.168.1.23,10.0.0.18,UDP,21131,471,steam,953,154,0,0,1,32.91326369958804,1.455807534893808,166
2025-01-01 00:17:28,192.168.1.10,10.0.0.1,UDP,4539,235,system,403,213,0,1,1,17.810820835093697,0.9177898859067638,201
2025-01-01 00:17:29,192.168.1.44,10.0.0.27,TCP,40404,12,steam,393,194,0,0,0,17.25678929765744,6.6319051696475055,289
2025-01-01 00:17:30,192.168.1.2,10.0.0.27,TCP,52551,106,sqlserver,330,73,0,0,1,13.361463255583262,19.230119623557503,35
2025-01-01 00:17:31,192.168.1.13,10.0.0.25,TCP,27084,176,explorer,1355,168,0,0,0,10.32929352092416,42.52447109560794,267
2025-01-01 00:17:32,192.168.1.40,10.0.0.41,TCP,49380,186,steam,961,173,0,0,0,25.425027212367937,8.457098863141194,25
2025-01-01 00:17:33,192.168.1.2,10.0.0.21,TCP,27168,625,sqlserver,596,125,0,0,0,23.545915497748332,58.06637903730038,88
2025-01-01 00:17:34,192.168.1.20,10.0.0.14,TCP,30321,813,explorer,1004,33,0,0,1,21.24563361910523,39.52568439846698,1
2025-01-01 00:17:35,192.168.1.1,10.0.0.20,UDP,39105,289,explorer,1477,240,0,0,0,16.388926746849023,49.02841396849904,274
2025-01-01 00:17:36,192.168.1.37,10.0.0.28,TCP,57736,149,explorer,1140,220,0,0,1,8.688825284871259,15.24146128662164,270
2025-01-01 00:17:37,192.168.1.9,10.0.0.21,TCP,59852,887,chrome,1212,46,0,0,0,17.400061516979743,37.095290460211224,140
2025-01-01 00:17:38,192.168.1.17,10.0.0.23,TCP,35097,105,python,614,234,0,0,0,11.957570388342512,47.939515656575296,143
2025-01-01 00:17:39,192.168.1.9,10.0.0.11,TCP,25260,249,steam,716,144,0,0,0,44.882107744142196,31.474350390835806,234
2025-01-01 00:17:40,192.168.1.11,10.0.0.2,TCP,63030,314,steam,1447,124,0,0,0,48.934531735417856,52.45603154873416,260
2025-01-01 00:17:41,192.168.1.15,10.0.0.20,TCP,44398,1000,python,808,170,0,0,0,42.431853791504686,30.98467189356092,169
2025-01-01 00:17:42,192.168.1.24,10.0.0.24,TCP,13491,603,steam,321,149,0,0,1,3.703615301382609,27.535390119381724,55
2025-01-01 00:17:43,192.168.1.38,10.0.0.25,UDP,50568,50,discord,721,216,0,0,1,0.9906881784216307,12.51778736907785,293
2025-01-01 00:17:44,192.168.1.35,10.0.0.37,TCP,47356,352,discord,975,115,0,0,0,19.007576409815627,54.17587524631827,161
2025-01-01 00:17:45,192.168.1.30,10.0.0.22,TCP,45006,1,chrome,271,98,0,0,1,8.954160870268728,39.35769177162594,163
2025-01-01 00:17:46,192.168.1.31,10.0.0.24,UDP,49400,544,sqlserver,629,166,0,0,1,49.137693678256326,32.865502720203565,118
2025-01-01 00:17:47,192.168.1.49,10.0.0.15,ICMP,14470,195,system,1313,32,0,0,0,20.065034210383057,25.85281479461844,2
2025-01-01 00:17:48,192.168.1.5,10.0.0.12,TCP,40938,97,explorer,229,236,0,0,1,2.3841536544795736,31.27933529124188,176
2025-01-01 00:17:49,192.168.1.44,10.0.0.46,UDP,10552,385,discord,1020,210,0,0,0,47.1760628445143,51.575729912085386,88
2025-01-01 00:17:50,192.168.1.14,10.0.0.31,TCP,54456,536,discord,203,72,0,0,1,48.381113051058385,5.00471780358778,202
2025-01-01 00:17:51,192.168.1.11,10.0.0.43,TCP,1142,147,explorer,1323,142,0,0,0,31.058527198667175,24.819819525839996,45
2025-01-01 00:17:52,192.168.1.9,10.0.0.31,TCP,33700,914,steam,568,154,0,0,1,5.400429782667008,27.104094742419942,134
2025-01-01 00:17:53,192.168.1.34,10.0.0.30,TCP,56648,96,steam,1335,219,0,0,1,27.714837702686623,21.506552312671396,119
2025-01-01 00:17:54,192.168.1.12,10.0.0.41,TCP,57165,428,discord,80,50,0,0,0,11.63979621308891,37.566253348738435,95
2025-01-01 00:17:55,192.168.1.35,10.0.0.20,TCP,22429,390,discord,1431,221,0,0,0,10.172851209842708,21.481949679872898,294
2025-01-01 00:17:56,192.168.1.35,10.0.0.8,UDP,14898,209,sqlserver,350,189,0,0,1,41.63390308235752,2.139942637427699,111
2025-01-01 00:17:57,192.168.1.1,10.0.0.44,TCP,20782,12,steam,1411,47,0,0,0,2.338844663007032,58.96309569283947,84
2025-01-01 00:17:58,192.168.1.40,10.0.0.30,TCP,10095,674,python,352,177,0,0,1,41.98061898417467,16.37118349360299,285
2025-01-01 00:17:59,192.168.1.22,10.0.0.35,TCP,58451,932,discord,589,62,0,0,1,0.569302887464444,16.934571772409896,282
2025-01-01 00:18:00,192.168.1.29,10.0.0.21,ICMP,10222,103,system,1145,194,0,0,1,48.46948580897288,55.36140909970274,35
2025-01-01 00:18:01,192.168.1.8,10.0.0.47,UDP,17845,192,python,1228,59,0,0,1,35.17391837659242,13.391989381102803,284
2025-01-01 00:18:02,192.168.1.11,10.0.0.40,TCP,18070,66,system,1113,148,0,0,1,3.4060908737074116,21.17995293098832,67
2025-01-01 00:18:03,192.168.1.41,10.0.0.28,UDP,39374,404,system,1282,153,0,0,0,45.07821147874204,52.08207678409222,248
2025-01-01 00:18:04,192.168.1.37,10.0.0.39,UDP,32441,980,chrome,680,248,0,0,1,39.156782283613836,57.60435165655766,134
2025-01-01 00:18:05,192.168.1.14,10.0.0.17,UDP,39223,696,steam,291,171,0,0,0,9.628728630855628,14.852454785409119,159
2025-01-01 00:18:06,192.168.1.30,10.0.0.12,TCP,8734,431,system,595,143,0,0,0,22.734210168513375,35.10012042230068,205
2025-01-01 00:18:07,192.168.1.35,10.0.0.18,TCP,11587,551,explorer,140,139,1,0,0,26.13048951589897,57.95703626130878,237
2025-01-01 00:18:08,192.168.1.21,10.0.0.47,TCP,55256,311,discord,883,183,0,0,0,44.17326615711799,16.3925193396872,154
2025-01-01 00:18:09,192.168.1.37,10.0.0.28,ICMP,54461,57,discord,348,127,0,0,1,32.26912414697362,49.34204560962894,266
2025-01-01 00:18:10,192.168.1.5,10.0.0.3,ICMP,55922,307,python,740,246,0,0,0,30.072226351652983,6.682872399430041,261
2025-01-01 00:18:11,192.168.1.19,10.0.0.15,UDP,2002,576,discord,564,121,0,0,1,20.85552007745524,34.73383911799352,171
2025-01-01 00:18:12,192.168.1.14,10.0.0.16,TCP,9787,352,discord,1361,200,0,0,1,34.96019282402011,9.807093754584436,139
2025-01-01 00:18:13,192.168.1.26,10.0.0.22,TCP,42404,899,sqlserver,213,228,0,0,0,48.95347022490908,58.296334321306375,235
2025-01-01 00:18:14,192.168.1.4,10.0.0.49,TCP,20257,90,chrome,248,93,0,0,0,44.82100706222432,45.137940885365104,149
2025-01-01 00:18:15,192.168.1.25,10.0.0.31,TCP,24832,937,system,849,108,0,0,1,18.818186648185968,37.77252391024606,74
2025-01-01 00:18:16,192.168.1.45,10.0.0.31,TCP,6440,204,steam,183,225,0,0,0,36.61930415161236,34.3065734005736,267
2025-01-01 00:18:17,192.168.1.42,10.0.0.1,TCP,35550,818,python,911,152,0,0,1,10.878945241613254,32.34930743840912,70
2025-01-01 00:18:18,192.168.1.25,10.0.0.11,ICMP,33383,643,chrome,805,211,0,0,0,11.638697147826564,33.44340570024785,282
2025-01-01 00:18:19,192.168.1.18,10.0.0.6,TCP,43435,924,system,1235,58,0,0,1,28.066678691332402,53.74096724617562,286
2025-01-01 00:18:20,192.168.1.40,10.0.0.23,UDP,26402,201,explorer,148,216,0,0,1,2.5181838865778587,19.392016527738967,8
2025-01-01 00:18:21,192.168.1.8,10.0.0.9,UDP,47258,474,system,889,183,0,0,0,3.1009683661083023,17.441874779784083,51
2025-01-01 00:18:22,192.168.1.39,10.0.0.16,TCP,20116,902,discord,573,99,0,0,0,19.595257402580962,41.38582574568861,136
2025-01-01 00:18:23,192.168.1.40,10.0.0.38,TCP,43207,261,explorer,1023,158,1,0,0,10.098815738518661,33.57008200273955,291
2025-01-01 00:18:24,192.168.1.14,10.0.0.44,ICMP,20817,201,discord,508,95,0,0,0,44.01666152816159,19.74986695757591,271
2025-01-01 00:18:25,192.168.1.32,10.0.0.19,UDP,56598,951,explorer,144,51,0,0,1,45.89657942892094,42.04277640601429,66
2025-01-01 00:18:26,192.168.1.38,10.0.0.45,TCP,11816,494,python,1136,40,0,0,0,20.693618623015244,30.143774684350987,107
2025-01-01 00:18:27,192.168.1.33,10.0.0.13,TCP,48099,354,steam,344,134,1,0,1,45.6213320310687,29.60327104460739,58
2025-01-01 00:18:28,192.168.1.23,10.0.0.32,TCP,62718,988,discord,238,94,0,0,0,49.98226908769598,10.431927265089804,32
2025-01-01 00:18:29,192.168.1.15,10.0.0.36,TCP,19932,538,steam,1308,184,0,0,1,26.456361743743177,8.996022789068252,218
2025-01-01 00:18:30,192.168.1.33,10.0.0.9,TCP,58831,313,discord,115,153,0,0,0,43.16727956693651,48.24362212749291,27
2025-01-01 00:18:31,192.168.1.25,10.0.0.46,UDP,8625,1019,steam,103,220,0,0,1,4.419750668550364,33.59931454475185,83
2025-01-01 00:18:32,192.168.1.17,10.0.0.46,TCP,58872,255,discord,1192,73,0,0,1,2.87324548257,23.727276484219193,228
2025-01-01 00:18:33,192.168.1.33,10.0.0.49,TCP,64713,822,sqlserver,1472,132,0,0,0,0.629197416601483,53.240917343857994,132
2025-01-01 00:18:34,192.168.1.47,10.0.0.37,UDP,64976,446,discord,270,162,0,0,1,14.30177383190757,49.64284183931446,207
2025-01-01 00:18:35,192.168.1.2,10.0.0.31,TCP,1557,99,sqlserver,1164,216,0,1,1,49.52623193860741,44.802453869857736,142
2025-01-01 00:18:36,192.168.1.14,10.0.0.31,UDP,30759,449,discord,699,220,0,0,0,5.791634424465295,28.60862359442581,181
2025-01-01 00:18:37,192.168.1.40,10.0.0.19,TCP,26753,68,discord,1416,244,0,0,1,18.4018506234589,20.696691121589588,273
2025-01-01 00:18:38,192.168.1.40,10.0.0.2,TCP,39721,891,steam,1404,40,0,0,1,30.751521583517867,22.613758966524447,14
2025-01-01 00:18:39,192.168.1.39,10.0.0.45,TCP,8605,973,chrome,1407,74,0,0,0,35.01460834647003,51.393338583199004,113
2025-01-01 00:18:40,192.168.1.6,10.0.0.32,TCP,60587,872,python,240,202,0,0,1,8.675627925038052,37.6587669310715,145
2025-01-01 00:18:41,192.168.1.6,10.0.0.43,ICMP,9190,949,chrome,791,182,0,0,1,45.72836058710134,21.961601383405966,3
2025-01-01 00:18:42,192.168.1.3,10.0.0.34,ICMP,5350,533,steam,431,117,0,0,0,42.94526318782673,17.308734677009515,196
2025-01-01 00:18:43,192.168.1.7,10.0.0.1,UDP,48364,978,explorer,871,176,0,0,0,4.16704228746073,30.050942271676192,141
2025-01-01 00:18:44,192.168.1.8,10.0.0.21,TCP,18002,596,python,649,172,0,0,1,5.01048261586843,43.150831026269564,229
2025-01-01 00:18:45,192.168.1.42,10.0.0.3,UDP,46089,644,discord,1335,104,0,0,1,1.5812821709348381,54.17866693809884,74
2025-01-01 00:18:46,192.168.1.15,10.0.0.27,TCP,3155,96,chrome,286,179,0,0,1,48.76149122302779,46.66151263651542,181
2025-01-01 00:18:47,192.168.1.47,10.0.0.44,TCP,47550,667,python,1439,246,0,0,1,39.49713985320012,20.616430711240813,242
2025-01-01 00:18:48,192.168.1.29,10.0.0.7,TCP,8087,345,chrome,734,114,0,0,0,48.52642118369699,50.961346976046734,30
2025-01-01 00:18:49,192.168.1.33,10.0.0.33,TCP,2949,327,steam,1089,209,0,0,0,25.882439272432734,9.06381842015873,246
2025-01-01 00:18:50,192.168.1.30,10.0.0.9,TCP,30074,429,explorer,1148,177,0,0,1,46.92467391447322,38.47264094326452,175
2025-01-01 00:18:51,192.168.1.39,10.0.0.30,TCP,57388,862,python,884,149,0,0,1,4.228286557793481,52.71123671941853,111
2025-01-01 00:18:52,192.168.1.27,10.0.0.18,TCP,56956,343,discord,1475,213,0,0,1,15.129720580000711,20.966837762815043,296
2025-01-01 00:18:53,192.168.1.36,10.0.0.26,TCP,55953,29,system,469,240,0,0,1,40.68441228868768,14.726338542983248,234
2025-01-01 00:18:54,192.168.1.29,10.0.0.20,TCP,6799,121,discord,1373,175,0,0,0,10.247394256721416,30.315408756731326,262
2025-01-01 00:18:55,192.168.1.38,10.0.0.38,UDP,11765,697,system,292,44,0,0,0,14.19449153496916,2.913252679032197,46
2025-01-01 00:18:56,192.168.1.33,10.0.0.41,TCP,11110,149,discord,861,244,0,0,0,4.769112366372093,21.10831204327299,249
2025-01-01 00:18:57,192.168.1.37,10.0.0.31,TCP,22119,481,steam,751,221,0,0,1,13.023651495115711,30.78693226448961,91
2025-01-01 00:18:58,192.168.1.27,10.0.0.8,UDP,52263,594,python,764,131,0,0,0,39.58362461444283,53.74794781654368,150
2025-01-01 00:18:59,192.168.1.33,10.0.0.23,TCP,45455,283,chrome,1146,131,0,0,0,0.9477165408879057,47.875472427949,130
2025-01-01 00:19:00,192.168.1.4,10.0.0.25,TCP,35431,718,sqlserver,373,159,0,0,1,36.89045289590764,20.339832351699243,162
2025-01-01 00:19:01,192.168.1.22,10.0.0.47,UDP,15182,552,discord,1264,92,0,0,1,18.78094276266048,31.535702460539706,242
2025-01-01 00:19:02,192.168.1.2,10.0.0.1,TCP,13183,1014,explorer,1410,71,0,0,1,27.582244428422822,59.81543641275514,193
2025-01-01 00:19:03,192.168.1.10,10.0.0.46,UDP,37223,415,system,168,85,0,0,0,47.6484722626418,38.94138802378067,238
2025-01-01 00:19:04,192.168.1.5,10.0.0.18,TCP,18117,746,python,1107,239,0,0,1,47.28929635025711,42.048483747802265,295
2025-01-01 00:19:05,192.168.1.10,10.0.0.19,TCP,8160,264,sqlserver,582,227,0,0,0,14.072943705385788,15.773654703828543,85
2025-01-01 00:19:06,192.168.1.33,10.0.0.42,TCP,40175,637,chrome,927,228,0,0,1,22.986685476281856,6.497111124631793,227
2025-01-01 00:19:07,192.168.1.38,10.0.0.6,TCP,53644,963,system,822,213,0,0,1,48.371129777659135,2.6066397334450513,30
2025-01-01 00:19:08,192.168.1.13,10.0.0.17,TCP,3011,163,system,802,89,0,0,0,24.174605286675124,49.913841969205016,83
2025-01-01 00:19:09,192.168.1.31,10.0.0.46,TCP,39391,870,sqlserver,322,50,0,1,1,16.0658307252657,0.37553463299610856,151
2025-01-01 00:19:10,192.168.1.47,10.0.0.45,TCP,13873,331,python,961,188,0,0,0,21.349722928189053,51.04668278289136,276
2025-01-01 00:19:11,192.168.1.36,10.0.0.8,UDP,48284,996,explorer,1385,65,0,0,1,2.535990701857999,49.88831603442012,211
2025-01-01 00:19:12,192.168.1.45,10.0.0.42,UDP,28601,756,steam,1076,164,0,1,0,32.32144622191802,22.41566715163031,164
2025-01-01 00:19:13,192.168.1.24,10.0.0.9,UDP,10886,1008,steam,1029,45,0,0,1,32.66539688187601,12.189880923437219,152
2025-01-01 00:19:14,192.168.1.15,10.0.0.37,TCP,16608,107,steam,750,152,0,0,0,28.231114181659347,8.980995087798012,56
2025-01-01 00:19:15,192.168.1.29,10.0.0.27,TCP,28420,116,sqlserver,1410,159,0,0,1,2.916256545112416,11.344578453918109,99
2025-01-01 00:19:16,192.168.1.8,10.0.0.36,TCP,49913,866,python,638,110,0,0,1,12.99349732434985,20.414064506416604,71
2025-01-01 00:19:17,192.168.1.5,10.0.0.6,TCP,63655,599,system,975,88,0,0,0,47.269608696860196,26.08874606475165,236
2025-01-01 00:19:18,192.168.1.29,10.0.0.6,UDP,60931,709,explorer,1271,143,0,0,0,25.760013710225007,19.386234019534758,197
2025-01-01 00:19:19,192.168.1.47,10.0.0.45,TCP,54790,414,python,210,41,0,0,1,26.837259872182784,3.6337622098605404,20
2025-01-01 00:19:20,192.168.1.4,10.0.0.4,ICMP,22479,933,steam,638,254,0,0,0,27.54528421507158,26.91527971527905,36
2025-01-01 00:19:21,192.168.1.12,10.0.0.22,UDP,33316,656,explorer,128,122,0,0,1,32.93917351483985,52.855930121948056,225
2025-01-01 00:19:22,192.168.1.45,10.0.0.40,UDP,55920,270,discord,1198,200,0,0,1,41.20039026428157,39.53946177354775,221
2025-01-01 00:19:23,192.168.1.2,10.0.0.27,TCP,22090,455,python,846,55,0,0,1,20.61374367372761,2.7723050880164384,39
2025-01-01 00:19:24,192.168.1.27,10.0.0.37,UDP,11450,629,discord,1435,244,0,0,1,12.212499235230066,51.810658529489054,275
2025-01-01 00:19:25,192.168.1.31,10.0.0.2,ICMP,59953,97,steam,233,240,0,0,0,2.810018139775584,6.100868584992887,212
2025-01-01 00:19:26,192.168.1.36,10.0.0.9,UDP,44868,768,python,768,70,0,0,1,32.03538431989093,14.174011054013802,101
2025-01-01 00:19:27,192.168.1.36,10.0.0.11,TCP,12444,2,python,276,123,0,0,0,16.542625674477183,6.427712954136654,56
2025-01-01 00:19:28,192.168.1.26,10.0.0.20,TCP,12726,174,discord,587,115,0,1,1,38.41631161040584,51.72586430829231,224
2025-01-01 00:19:29,192.168.1.43,10.0.0.43,TCP,53110,5,chrome,743,128,0,0,0,27.263588559526504,31.720316108126962,9
2025-01-01 00:19:30,192.168.1.27,10.0.0.39,ICMP,20056,557,explorer,784,148,0,0,1,33.084489355736864,41.992692232700044,59
2025-01-01 00:19:31,192.168.1.5,10.0.0.14,UDP,53442,557,discord,1195,44,1,0,0,40.46296109517995,19.49579807467084,36
2025-01-01 00:19:32,192.168.1.20,10.0.0.26,TCP,8671,743,steam,501,222,0,0,1,0.9451210546619627,58.65535045203259,113
2025-01-01 00:19:33,192.168.1.11,10.0.0.38,UDP,37917,1021,discord,412,165,0,0,0,28.07897324925103,22.74630851327795,214
2025-01-01 00:19:34,192.168.1.10,10.0.0.30,UDP,48531,828,sqlserver,262,123,0,0,0,31.205177968373764,48.1669289449255,267
2025-01-01 00:19:35,192.168.1.40,10.0.0.36,TCP,59357,655,chrome,1134,199,0,0,0,3.1675656602710864,30.4887081373477,279
2025-01-01 00:19:36,192.168.1.38,10.0.0.38,TCP,6210,380,steam,1405,74,0,0,1,26.18769953740734,3.6931189386956755,106
2025-01-01 00:19:37,192.168.1.6,10.0.0.35,TCP,63036,554,sqlserver,683,148,0,0,1,39.451480838508786,40.160335251408426,294
2025-01-01 00:19:38,192.168.1.8,10.0.0.6,UDP,43307,386,explorer,871,231,0,0,1,8.740825726842859,37.03427480278225,141
2025-01-01 00:19:39,192.168.1.23,10.0.0.3,TCP,35383,472,python,573,84,0,0,1,28.801347650848424,43.27283267376158,158
2025-01-01 00:19:40,192.168.1.47,10.0.0.1,UDP,50254,669,python,1162,41,0,0,1,27.71826006073683,49.46862706603456,250
2025-01-01 00:19:41,192.168.1.26,10.0.0.18,TCP,38843,605,chrome,335,54,0,0,0,22.314625177268077,33.028388258311125,290
2025-01-01 00:19:42,192.168.1.46,10.0.0.23,TCP,16552,725,sqlserver,1083,57,0,0,0,49.66693976844927,2.444382263974857,222
2025-01-01 00:19:43,192.168.1.43,10.0.0.32,TCP,14157,153,steam,616,224,0,0,0,23.66448069235772,20.689793978341015,97
2025-01-01 00:19:44,192.168.1.12,10.0.0.29,TCP,47911,406,steam,422,206,0,0,1,49.146735670964745,1.4321734126235377,256
2025-01-01 00:19:45,192.168.1.26,10.0.0.23,TCP,61233,339,python,280,149,0,0,1,14.318702705863375,33.38931021677685,43
2025-01-01 00:19:46,192.168.1.13,10.0.0.36,TCP,45193,190,discord,1214,193,0,0,1,34.70631682189884,9.54076239129837,205
2025-01-01 00:19:47,192.168.1.40,10.0.0.6,TCP,4880,892,discord,1098,35,0,0,0,21.52842912275976,34.939005959201126,184
2025-01-01 00:19:48,192.168.1.18,10.0.0.17,TCP,7182,653,explorer,643,155,0,0,0,14.311993426439978,58.12229987910927,66
2025-01-01 00:19:49,192.168.1.25,10.0.0.18,TCP,14940,190,explorer,738,189,0,0,0,18.746537059302263,51.17026696968659,11
2025-01-01 00:19:50,192.168.1.33,10.0.0.31,TCP,35508,934,steam,53,162,0,1,1,13.61422396466411,18.078217344287086,256
2025-01-01 00:19:51,192.168.1.47,10.0.0.6,TCP,47585,384,chrome,1363,211,0,0,1,32.097208390317235,14.075867199983772,229
2025-01-01 00:19:52,192.168.1.40,10.0.0.34,TCP,64482,185,chrome,1213,223,0,0,1,21.841067926478477,58.170498361991996,228
2025-01-01 00:19:53,192.168.1.43,10.0.0.44,UDP,11208,289,explorer,1091,185,1,0,1,26.30124848600447,37.7129576370076,181
2025-01-01 00:19:54,192.168.1.12,10.0.0.44,TCP,24626,255,sqlserver,1238,173,1,0,0,16.709355941584974,51.280900479806014,274
2025-01-01 00:19:55,192.168.1.44,10.0.0.27,TCP,44752,545,python,107,33,0,0,1,24.217667519042067,1.1384050263759637,130
2025-01-01 00:19:56,192.168.1.36,10.0.0.36,ICMP,53368,312,explorer,394,217,0,0,0,11.74145049293867,0.9803545332241368,163
2025-01-01 00:19:57,192.168.1.48,10.0.0.48,UDP,16449,396,system,621,76,0,0,1,27.369690827666435,38.99488086997593,37
2025-01-01 00:19:58,192.168.1.4,10.0.0.42,TCP,61465,878,sqlserver,912,81,0,0,0,23.24096635686691,19.45527246122222,31
